Setting the Overlap Threshold to 0.5
Reading Relevance Judgment XML File...SUCCESS!
Reading Results XML File...SUCCESS!
Calculating the Evaluation Metrics...
Result Output:
Query	P@5	MAP	
ALL	0.7939	0.7235	
256_270_0.png	1.0000	1.0000	
164_225_13.png	0.8000	0.7100	
160_167_14.png	1.0000	0.7149	
9_9_102.png	1.0000	0.9727	
368_384_0.png	1.0000	1.0000	
71_72_8.png	1.0000	1.0000	
944_986_4.png	0.5000	0.5213	
20_20_48.png	1.0000	0.9544	
428_449_3.png	0.6667	0.4798	
87_88_4.png	0.0000	0.0728	
225_239_0.png	0.2000	0.1453	
150_156_1.png	1.0000	0.9650	
178_185_28.png	0.4000	0.4548	
18_160_46.png	0.4000	0.6302	
3_3_54.png	1.0000	0.6761	
16_16_10.png	1.0000	1.0000	
3_3_127.png	1.0000	0.6866	
149_155_5.png	1.0000	0.6497	
359_1246_0.png	0.5000	0.2917	
20_20_144.png	0.8000	0.9434	
265_279_9.png	1.0000	1.0000	
112_115_6.png	0.5000	0.6667	
225_318_17.png	1.0000	0.8501	
21_21_1.png	1.0000	1.0000	
540_567_1.png	1.0000	0.4778	
8_8_26.png	1.0000	0.9163	
18_160_26.png	0.8000	0.7369	
150_156_20.png	1.0000	0.9743	
57_57_21.png	0.8000	0.7919	
20_20_51.png	0.8000	0.8000	
9_60_1.png	1.0000	0.9948	
281_295_1.png	1.0000	1.0000	
166_173_52.png	0.2000	0.1545	
9_9_137.png	1.0000	0.9746	
339_355_0.png	1.0000	1.0000	
2_2_14.png	0.8000	0.7506	
225_318_1.png	0.4000	0.3881	
42_42_4.png	0.8000	0.9429	
20_20_59.png	1.0000	0.9692	
20_20_92.png	1.0000	0.9692	
115_119_2.png	1.0000	1.0000	
151_157_25.png	0.2000	0.2743	
234_248_5.png	0.0000	0.1667	
136_142_6.png	1.0000	1.0000	
160_167_1.png	0.8000	0.7131	
20_20_199.png	1.0000	0.9567	
149_155_23.png	0.0000	0.1107	
166_173_49.png	0.2000	0.0716	
8_8_19.png	1.0000	0.9622	
44_44_1.png	0.6000	0.6417	
825_864_3.png	1.0000	0.9167	
216_229_6.png	0.6667	0.4923	
149_155_41.png	0.6000	0.5576	
3_3_97.png	1.0000	0.6609	
2_2_16.png	0.6000	0.6535	
198_207_2.png	0.0000	0.0009	
747_834_0.png	1.0000	0.8333	
8_8_15.png	1.0000	0.9782	
19_19_16.png	1.0000	0.8762	
151_157_28.png	0.0000	0.0035	
111_114_8.png	1.0000	0.8042	
25_25_77.png	1.0000	0.9467	
164_225_5.png	0.8000	0.9429	
31_31_0.png	1.0000	0.5000	
264_278_8.png	1.0000	0.7000	
8_8_44.png	1.0000	0.9582	
20_20_170.png	1.0000	0.9592	
20_20_169.png	1.0000	0.9437	
3_3_86.png	1.0000	0.6813	
147_153_2.png	1.0000	0.8333	
494_519_0.png	1.0000	1.0000	
3_3_13.png	0.8000	0.6232	
827_866_0.png	1.0000	1.0000	
3_3_45.png	0.6000	0.3741	
20_20_66.png	1.0000	0.9591	
461_566_0.png	0.4000	0.5537	
206_217_15.png	0.4000	0.5061	
3_3_120.png	1.0000	0.6524	
108_111_0.png	0.0000	0.0625	
9_9_9.png	1.0000	0.9854	
314_330_3.png	1.0000	1.0000	
562_589_1.png	1.0000	1.0000	
206_217_20.png	0.6000	0.7204	
