Setting the Overlap Threshold to 0.5
Reading Relevance Judgment XML File...SUCCESS!
Reading Results XML File...SUCCESS!
Calculating the Evaluation Metrics...
Result Output:
Query	P@5	MAP	
BEST	1.0000	1.0000	
WORK.	1.0000	1.0000	
ORDERED,	1.0000	0.8056	
GOLD	1.0000	0.2500	
FIRST	1.0000	0.7000	
ROBERT	1.0000	1.0000	
WILPER,	0.0000	0.0667	
REPAIR	1.0000	1.0000	
HERE	0.6000	0.5532	
TEACHING	1.0000	1.0000	
STEWART,	1.0000	1.0000	
WITH	0.6000	0.7176	
LEAVE	1.0000	1.0000	
COM-	0.5000	0.6667	
CAPTAINS'	1.0000	0.5000	
BEING	1.0000	0.8056	
IMPATIENTLY	1.0000	1.0000	
TRIDGES.	1.0000	1.0000	
CLOTHING	1.0000	1.0000	
LARGE	1.0000	0.2000	
MUST	1.0000	1.0000	
MARCH,	1.0000	0.5000	
PENCE	1.0000	1.0000	
MEN	1.0000	1.0000	
SEND	1.0000	0.8667	
APPLY,	1.0000	0.3333	
INTO.	1.0000	1.0000	
MEET	1.0000	1.0000	
DIRECTIONS	1.0000	1.0000	
ACT	0.0000	0.0370	
THAT	1.0000	0.8896	
PART	1.0000	1.0000	
MARCH	1.0000	0.8333	
AS	1.0000	0.8464	
SILVER:	1.0000	0.2500	
LAW	1.0000	0.2500	
PROPER	1.0000	1.0000	
THINK	0.0000	0.0909	
DUTY	1.0000	1.0000	
ILL,	0.0000	0.0714	
GREAT	1.0000	1.0000	
QUANTITY	1.0000	1.0000	
WHERE	0.5000	0.5009	
16,	0.0000	0.0286	
REGIMENT,	1.0000	0.5000	
REMAINS	1.0000	1.0000	
YET	0.5000	0.5556	
309.	0.0000	0.1111	
ELEVEN	1.0000	1.0000	
IMMEDI-	1.0000	1.0000	
WILL	1.0000	0.9260	
SENT,	1.0000	0.2000	
ALTERNS	1.0000	1.0000	
PAYING	0.0000	0.1250	
READINESS	1.0000	1.0000	
ARRIVED:	1.0000	1.0000	
PETER	1.0000	1.0000	
COUNTRY,	1.0000	0.5000	
NOT	0.2500	0.3947	
ATELY	1.0000	0.5000	
SORE	1.0000	1.0000	
BY	0.7500	0.6704	
OFF	1.0000	1.0000	
PLACE,	1.0000	1.0000	
YOUR	0.6000	0.6884	
MARK,	1.0000	1.0000	
PRAY	0.0000	0.0067	
HAVE,	1.0000	1.0000	
DIRECT	1.0000	1.0000	
FORE	1.0000	1.0000	
WAS	0.6667	0.6979	
MAJOR,	0.0000	0.0169	
NECESSARY	1.0000	0.8333	
WHAT	0.7500	0.8056	
WILPER	1.0000	1.0000	
REMAIN	1.0000	1.0000	
USE	0.5000	0.1097	
THEM.	1.0000	0.3333	
THAN	1.0000	0.9167	
TWO	1.0000	1.0000	
TOBER	1.0000	1.0000	
ENSIGN	1.0000	0.7500	
HOUSE	1.0000	0.5000	
IN,	1.0000	0.2000	
RENDEZVOUSING	1.0000	1.0000	
BALANCE	1.0000	1.0000	
SOLDIER	1.0000	0.3333	
APPLY	1.0000	1.0000	
COMPANY;	0.0000	0.1667	
HEREBY	1.0000	1.0000	
THOSE	1.0000	1.0000	
ENLISTED	1.0000	1.0000	
OVER	1.0000	1.0000	
ARMS	1.0000	0.7500	
SURGEON,	1.0000	1.0000	
ENTER	1.0000	1.0000	
COMMITTEE;	1.0000	1.0000	
CENTI-	1.0000	1.0000	
SENT	0.7500	0.9167	
WAGGENER	1.0000	1.0000	
HONOURS	1.0000	0.5000	
APPOINTED.	1.0000	1.0000	
TAR-	0.0000	0.0667	
SUBALTERN,	1.0000	1.0000	
DE	1.0000	0.8333	
BERLAND,	1.0000	1.0000	
16TH.	0.0000	0.0078	
STORE.	1.0000	0.2500	
RECEIVE	1.0000	1.0000	
KNOW,	0.0000	0.0233	
FORT	1.0000	1.0000	
COMPA-	0.0000	0.1667	
IMMEDIATELY	1.0000	0.5000	
ARRIVED	1.0000	0.5000	
270.	0.0000	0.1667	
SUITS	1.0000	1.0000	
THERE	1.0000	0.5833	
GENERAL	1.0000	1.0000	
KEEPING	1.0000	1.0000	
17TH.	0.0000	0.0169	
BELIEVE	1.0000	1.0000	
OFFERS,	1.0000	0.5000	
EIGHT	1.0000	1.0000	
FORWARD	1.0000	1.0000	
DISPATCH	1.0000	1.0000	
IT	0.8000	0.7332	
INFORMING	1.0000	1.0000	
TWELVE	0.5000	0.6429	
WILLIAMS,	1.0000	1.0000	
SOLUTE	1.0000	0.2500	
VIRGINIA	1.0000	1.0000	
MR.	0.0000	0.0042	
PENNSYLVANIA	1.0000	1.0000	
SOON	1.0000	1.0000	
DELIVERED	1.0000	1.0000	
DOCTOR	1.0000	1.0000	
POUNDS;	1.0000	1.0000	
RECEIPT	1.0000	1.0000	
RAISE	1.0000	1.0000	
ORDERS.	0.0000	0.1190	
GLADLY	1.0000	1.0000	
I	0.0000	0.0134	
THIS,	0.0000	0.1250	
PAIR	1.0000	1.0000	
ALSO	1.0000	0.5833	
SUPPORT	1.0000	1.0000	
GOOD	1.0000	1.0000	
RECRUITS	1.0000	0.8333	
WERE	1.0000	1.0000	
22D.	0.0000	0.1111	
SMALL	1.0000	1.0000	
HIM	1.0000	1.0000	
BE,	1.0000	0.2000	
MILITARY	1.0000	1.0000	
DOWN	1.0000	1.0000	
ORDER.	0.0000	0.1667	
WAIT	0.0000	0.1250	
WHEN	1.0000	1.0000	
PLAN	1.0000	1.0000	
HOSPITAL,	1.0000	1.0000	
TOOLS	1.0000	1.0000	
WAITING	0.0000	0.1429	
WROTE	1.0000	1.0000	
OUGHT	1.0000	0.2500	
