Setting the Overlap Threshold to 0.5
Reading Relevance Judgment XML File...SUCCESS!
Reading Results XML File...SUCCESS!
Calculating the Evaluation Metrics...
Result Output:
Query	P@5	MAP	
WANT	1.0000	0.8333	
POUNDS;	1.0000	1.0000	
LARGE	1.0000	1.0000	
FREDERICKSBURGH	1.0000	1.0000	
28TH	0.0000	0.1667	
FLEMING,	1.0000	1.0000	
FOLLOWING	1.0000	1.0000	
SEVERAL	1.0000	1.0000	
SENT	1.0000	0.8875	
TOOLS,	0.0000	0.1000	
UNTIL	1.0000	1.0000	
FICIENT	1.0000	1.0000	
USE	0.5000	0.5069	
ACT;	1.0000	1.0000	
THEM,	0.6667	0.6667	
MR.	0.0000	0.0047	
NOT	0.5000	0.3333	
PROPERLY	1.0000	1.0000	
BRONAUGH,	1.0000	1.0000	
TREASURER	1.0000	1.0000	
CHURCH	1.0000	1.0000	
REPRESENTED	1.0000	1.0000	
COMPLIED	1.0000	1.0000	
WAS	1.0000	1.0000	
A,	0.0000	0.0238	
CAN;	1.0000	0.5000	
VESSEL	0.0000	0.0109	
CLO-	1.0000	0.5000	
INSTRUCTIONS.	0.6667	0.6806	
CAN	1.0000	1.0000	
WAGGONS	1.0000	1.0000	
HAD	1.0000	1.0000	
THESE	0.6667	0.6979	
SERGEANT	1.0000	1.0000	
ALSO	1.0000	0.8333	
OUGHT	1.0000	1.0000	
EN-	0.0000	0.0013	
BURGH,	1.0000	1.0000	
FIRST	1.0000	1.0000	
COMPANY,	1.0000	0.9444	
DE	0.5000	0.5476	
PAYING	0.0000	0.1429	
DISPOSITIONS,	1.0000	0.5000	
IN	1.0000	0.6718	
ARRIVES,	1.0000	1.0000	
DUTY	1.0000	1.0000	
FURNISH,	1.0000	1.0000	
GET	1.0000	0.5000	
FROM	1.0000	0.9583	
DE-	0.0000	0.0115	
REVIEW	1.0000	0.5000	
1ST.	1.0000	0.8333	
BOOK	1.0000	1.0000	
SMALL	1.0000	1.0000	
BELIEVE	1.0000	1.0000	
PARTY	1.0000	1.0000	
PLAN	1.0000	1.0000	
ARRIVE,	1.0000	0.7500	
MARCH	1.0000	1.0000	
SOME	1.0000	1.0000	
WHILE	1.0000	1.0000	
WILL	1.0000	0.9705	
GREAT	1.0000	1.0000	
CHIEF	1.0000	1.0000	
ENTER	1.0000	1.0000	
DISPATCH	1.0000	1.0000	
I	0.6000	0.3043	
ENLISTED	0.0000	0.0143	
KING.	1.0000	0.5000	
G.W.	0.3333	0.2145	
EX-	0.5000	0.5077	
DALTON	1.0000	1.0000	
QUARTER	1.0000	0.5000	
THIS,	0.0000	0.0053	
HALT	1.0000	1.0000	
SUCH	1.0000	1.0000	
EXAMINATION	1.0000	1.0000	
TEACHING	1.0000	0.3333	
ENTIRELY	1.0000	1.0000	
BARRACKS	1.0000	1.0000	
MAND.	1.0000	1.0000	
WAGGENER	1.0000	1.0000	
P.	0.0000	0.0060	
THAT	1.0000	0.9846	
BY	1.0000	1.0000	
ANOTHER	1.0000	1.0000	
NECESSARY,	1.0000	0.3333	
