Setting the Overlap Threshold to 0.5
Reading Relevance Judgment XML File...SUCCESS!
Reading Results XML File...SUCCESS!
Calculating the Evaluation Metrics...
Result Output:
Query	P@5	MAP	
THERE	1.0000	1.0000	
GENERAL	1.0000	1.0000	
KEEPING	1.0000	1.0000	
17TH.	0.0000	0.0476	
BELIEVE	1.0000	1.0000	
OFFERS,	0.0000	0.1429	
EIGHT	1.0000	1.0000	
FORWARD	1.0000	1.0000	
DISPATCH	1.0000	1.0000	
IT	1.0000	0.8712	
INFORMING	1.0000	1.0000	
TWELVE	1.0000	0.8333	
WILLIAMS,	1.0000	1.0000	
SOLUTE	1.0000	1.0000	
VIRGINIA	1.0000	1.0000	
MR.	0.0000	0.0400	
PENNSYLVANIA	1.0000	1.0000	
SOON	0.6667	0.8333	
DELIVERED	1.0000	1.0000	
DOCTOR	1.0000	1.0000	
POUNDS;	1.0000	1.0000	
RECEIPT	1.0000	1.0000	
RAISE	1.0000	0.3333	
ORDERS.	1.0000	0.7000	
GLADLY	1.0000	1.0000	
I	0.0000	0.0108	
THIS,	0.0000	0.0286	
PAIR	1.0000	1.0000	
ALSO	1.0000	0.8333	
SUPPORT	1.0000	0.3333	
GOOD	1.0000	0.9167	
RECRUITS	1.0000	1.0000	
WERE	0.5000	0.2667	
22D.	0.0000	0.0313	
SMALL	1.0000	1.0000	
BE,	1.0000	0.5000	
HIM	1.0000	0.5000	
MILITARY	1.0000	0.5000	
DOWN	1.0000	0.5000	
ORDER.	0.0000	0.1429	
WAIT	1.0000	1.0000	
WHEN	1.0000	1.0000	
PLAN	1.0000	1.0000	
HOSPITAL,	1.0000	1.0000	
TOOLS	1.0000	0.5000	
WAITING	1.0000	1.0000	
WROTE	1.0000	1.0000	
OUGHT	1.0000	0.3333	
WHICH	1.0000	1.0000	
MERCER	1.0000	1.0000	
OFFICERS	1.0000	0.3333	
WAGGONERS	1.0000	1.0000	
MENT;	0.0000	0.0385	
MANUAL	1.0000	1.0000	
DE-	0.0000	0.0065	
THERE-	1.0000	0.5000	
ALL	0.8000	0.8020	
GOOSE	1.0000	1.0000	
OFTEN	1.0000	1.0000	
HUNDRED	1.0000	1.0000	
SEEING	1.0000	1.0000	
WAGGONS	1.0000	1.0000	
DESER-	0.0000	0.0233	
NINE	1.0000	1.0000	
DICK	1.0000	1.0000	
THIS	0.8000	0.8357	
GRAIN	1.0000	1.0000	
ACCOUNT,	1.0000	1.0000	
ABOVE,	1.0000	0.2500	
RECEIVED	1.0000	0.8333	
CAROLINA:	1.0000	0.5000	
POVERTY;	1.0000	0.3333	
TREASURER	1.0000	1.0000	
A,	0.0000	0.0149	
THEY	1.0000	0.9588	
RENDEZVOUS	1.0000	0.8333	
CASE	0.0000	0.1667	
TING;	0.0000	0.1667	
IS	1.0000	0.8071	
OR	0.0000	0.1645	
ANOTHER	1.0000	1.0000	
RECRUIT	1.0000	0.3333	
SECURE	1.0000	0.5000	
REASMERS	1.0000	1.0000	
IN-	0.0000	0.0016	
ENTIRELY	1.0000	1.0000	
APPREHENDED	1.0000	1.0000	
PURCHASING	1.0000	1.0000	
WANTED	1.0000	1.0000	
CONVEYANCE	1.0000	1.0000	
UNTIL	1.0000	1.0000	
UPON	1.0000	1.0000	
TWENTY	1.0000	0.3333	
TAKING	1.0000	1.0000	
FURNISH,	1.0000	0.5000	
OFFICE,	0.0000	0.0238	
WITH.	1.0000	1.0000	
YOURSELF	1.0000	1.0000	
AID	0.2500	0.3904	
STORE:	1.0000	0.5000	
GREAT-	0.0000	0.0278	
KIND	0.0000	0.0667	
HOW	0.5000	0.5037	
MAN	1.0000	1.0000	
SION	1.0000	0.3333	
COMMISSIONED	1.0000	1.0000	
FORT;	0.0000	0.0227	
HAD	1.0000	1.0000	
OFFICER	1.0000	1.0000	
ORDERED	0.7500	0.8929	
COMPLIED	1.0000	0.5000	
SERGEANT	1.0000	0.5000	
PRETENCE,	1.0000	0.5000	
TAIN	1.0000	1.0000	
RECRUITING	1.0000	1.0000	
ARRIVE,	1.0000	1.0000	
SAFE	1.0000	0.2500	
GENE-	1.0000	1.0000	
SHALL	0.6667	0.5909	
APPLYING	1.0000	1.0000	
REGIMENT.	1.0000	0.3333	
UP	1.0000	1.0000	
PURSUING	1.0000	1.0000	
ARRIVES,	1.0000	1.0000	
SAFETY:	1.0000	1.0000	
WANT	0.5000	0.5370	
GLAD	1.0000	1.0000	
LETTERS,	0.5000	0.7321	
ASSEMBLY	1.0000	0.3333	
BARRACKS	1.0000	1.0000	
MAND.	1.0000	1.0000	
BEEVES	1.0000	1.0000	
SALT	1.0000	1.0000	
ONLY	1.0000	0.5000	
LOSSES	1.0000	1.0000	
CHURCH	1.0000	1.0000	
DALTON	1.0000	1.0000	
YOURSELF,	1.0000	0.5000	
WANTING	1.0000	0.3333	
ALEXANDRIA	1.0000	1.0000	
COMPANIES,	1.0000	1.0000	
RER	1.0000	1.0000	
REGIMENT	1.0000	0.7500	
G.W.	1.0000	1.0000	
COMPLETE	1.0000	1.0000	
31ST.	0.0000	0.1111	
DISPOSITIONS,	1.0000	1.0000	
VERY	1.0000	0.8042	
LETTERS	0.5000	0.4762	
SOLDIERS;	1.0000	1.0000	
MAKE	1.0000	1.0000	
HOUSES	0.0000	0.1429	
MOUNT	1.0000	1.0000	
NECESSARIES	1.0000	1.0000	
P.	0.5000	0.2614	
MEN;	0.0000	0.1429	
WHILE	1.0000	1.0000	
BETTER	1.0000	1.0000	
GET	1.0000	1.0000	
FERGUSON	1.0000	1.0000	
OBLIGED	1.0000	1.0000	
FROM	0.4000	0.5844	
TUALLY	1.0000	1.0000	
COURT	1.0000	0.8333	
NEAR	1.0000	1.0000	
BEARER,	1.0000	0.3333	
TAKE	1.0000	1.0000	
THEIR	1.0000	1.0000	
IGNORANCE	1.0000	1.0000	
JUDGE	1.0000	1.0000	
CARE-	1.0000	1.0000	
DECEMR.	0.0000	0.0455	
UTMOST	1.0000	1.0000	
1755.	1.0000	0.9082	
ED	1.0000	1.0000	
WINCHESTER,	1.0000	1.0000	
TIME:	1.0000	1.0000	
RENDEZ-	1.0000	0.5000	
SAID	1.0000	1.0000	
SEVERAL	1.0000	1.0000	
THE	1.0000	0.9895	
SEE	0.8000	0.9306	
WAGGON	1.0000	1.0000	
SHORT,	1.0000	1.0000	
HAND	1.0000	0.2500	
PAID	1.0000	1.0000	
CAME	1.0000	1.0000	
WHATEVER	1.0000	1.0000	
CUMBERLAND;	1.0000	0.5000	
ALEXANDRI-	1.0000	1.0000	
TOWN,	1.0000	1.0000	
QUARTER	1.0000	1.0000	
HE	0.8000	0.9029	
SHOES	1.0000	1.0000	
EMBRACE	1.0000	0.5000	
INSTRUCTIONS	1.0000	0.2500	
LEAST	1.0000	1.0000	
OF	1.0000	0.9750	
RETURNS	1.0000	1.0000	
AC-	1.0000	0.7500	
EXPEDITIOUSLY	1.0000	1.0000	
DIE,	1.0000	1.0000	
PROVISIONS,	1.0000	1.0000	
ARE	1.0000	0.8682	
THEM,	0.3333	0.1701	
GIVEN	0.8000	0.8170	
SO	1.0000	1.0000	
WOULD	0.6667	0.6937	
GEORGE	0.0000	0.1667	
ELSE.	1.0000	0.2500	
BUSHEL	1.0000	1.0000	
CAROLINA	1.0000	1.0000	
AFTER	0.0000	0.1111	
CONTRACTED	1.0000	1.0000	
NECESSARY,	1.0000	0.3333	
ORDER	1.0000	1.0000	
CLAUSE	1.0000	1.0000	
YOU;	1.0000	1.0000	
GREATLY	1.0000	1.0000	
TRACTED	1.0000	1.0000	
HAVE	0.8000	0.8833	
SLIP	1.0000	1.0000	
WARRANTS,	1.0000	1.0000	
ABOUT	1.0000	1.0000	
THEN	1.0000	1.0000	
RETURN	1.0000	0.7500	
EX-	0.5000	0.6667	
WAISTCOATS,	1.0000	1.0000	
CAPTAIN	0.8000	0.8972	
KNOW	1.0000	1.0000	
RELIEVED	1.0000	1.0000	
ALLOWED.	1.0000	1.0000	
SUCH	1.0000	1.0000	
