Setting the Overlap Threshold to 0.5
Reading Relevance Judgment XML File...SUCCESS!
Reading Results XML File...SUCCESS!
Calculating the Evaluation Metrics...
Result Output:
Query	P@5	MAP	
SERGEANT,	0.5000	0.3929	
ATTENDANCE	1.0000	1.0000	
COLONEL	1.0000	1.0000	
CHARGE	1.0000	1.0000	
NOW	1.0000	0.5833	
MEN,	1.0000	0.3333	
277.	1.0000	0.2500	
RIDING	1.0000	1.0000	
SALTED.	1.0000	1.0000	
ON	1.0000	1.0000	
GREATER	1.0000	1.0000	
VESSEL	0.0000	0.0093	
LIEUTENANT	1.0000	1.0000	
EACH	1.0000	1.0000	
FICIENT	1.0000	1.0000	
EXPECTED	1.0000	1.0000	
CAN	0.7500	0.9167	
CONCEIVE,	1.0000	1.0000	
PROPERLY	1.0000	1.0000	
ME.	0.0000	0.0323	
P.S.	0.0000	0.0086	
FUL	1.0000	1.0000	
DIRECTED	1.0000	1.0000	
JOHN	0.5000	0.5455	
MANY	1.0000	1.0000	
IN	1.0000	0.6108	
DAY	1.0000	1.0000	
LEFT	1.0000	0.5000	
FOR	1.0000	0.9944	
HALT	1.0000	1.0000	
ARRIVE	1.0000	0.5000	
YOU	1.0000	0.9685	
CLO-	1.0000	0.2500	
300.	0.0000	0.1429	
DISCIPLINE,	1.0000	1.0000	
CON-	0.0000	0.1429	
KING.	0.0000	0.0714	
TER;	1.0000	1.0000	
SALT.	0.0000	0.0769	
THOUSAND	1.0000	1.0000	
28TH	0.0000	0.0103	
COUNT	1.0000	0.5000	
MYSELF.	1.0000	1.0000	
CATTLE	1.0000	0.5833	
INSTRUCTIONS.	0.6667	0.6333	
EVERY	0.0000	0.0769	
DAG-	1.0000	1.0000	
WE	0.2500	0.3577	
29TH.	1.0000	1.0000	
EN-	0.0000	0.0014	
EVILS,	0.0000	0.0049	
DIRECTING	1.0000	0.2500	
HONOUR	1.0000	0.8333	
COUNTRY	1.0000	0.3333	
TRADE,	1.0000	0.5000	
HATS	0.0000	0.0417	
CAPTAINS	1.0000	0.5000	
SEE-	1.0000	1.0000	
AT	1.0000	0.9472	
WRITTEN	1.0000	1.0000	
TOOLS,	1.0000	0.5000	
LAY	1.0000	1.0000	
STOCKING,	0.0000	0.0833	
BRONAUGH,	1.0000	1.0000	
DONE	1.0000	1.0000	
NICHOLAS	1.0000	0.2500	
BEEF;	1.0000	1.0000	
PAY	0.7500	0.7976	
AM	0.3333	0.1640	
SPECT	1.0000	1.0000	
CARE	1.0000	1.0000	
CIRCUM-	1.0000	1.0000	
ALSO.	1.0000	0.2500	
ACT;	1.0000	1.0000	
CAN;	1.0000	0.5000	
HIM,	1.0000	0.3333	
NEXT	1.0000	1.0000	
ONCE	1.0000	1.0000	
TO	1.0000	0.9710	
CARRY.	1.0000	0.5000	
HIS	0.8000	0.8526	
HONOUR,	0.0000	0.0204	
INTEN-	1.0000	1.0000	
WHETHER	1.0000	0.5000	
IT:	0.0000	0.0078	
CAN.	1.0000	1.0000	
REASONABLE	1.0000	1.0000	
HONOURED	1.0000	1.0000	
WAY,	0.0000	0.0357	
FREDERICKSBURGH	1.0000	1.0000	
BREAD;	1.0000	0.5000	
WASHINGTON,	1.0000	1.0000	
CUMBERLAND,	1.0000	0.5000	
COMPLETELY	1.0000	1.0000	
SUB-	0.0000	0.0667	
AND	1.0000	0.9879	
COMPLAINED	1.0000	1.0000	
DOWN,	1.0000	0.5000	
TIME,	0.5000	0.2532	
MADE	1.0000	1.0000	
BOYD,	1.0000	0.2000	
BE	1.0000	0.9222	
APPEAR	1.0000	1.0000	
OCTOBER	0.6667	0.7436	
1ST.	0.0000	0.0045	
REVIEW	1.0000	0.2000	
DECEMBER	1.0000	1.0000	
11TH.	0.0000	0.0021	
&C.	0.0000	0.0088	
IM-	0.0000	0.0081	
CARRY	1.0000	1.0000	
IF	0.8000	0.8383	
SHOULD	1.0000	1.0000	
MAY	1.0000	0.5000	
BURGH,	1.0000	1.0000	
DO	1.0000	1.0000	
NO	1.0000	1.0000	
MEN.	0.0000	0.0833	
10TH	0.0000	0.0074	
ORDERS	0.2000	0.2949	
BEST	1.0000	1.0000	
WORK.	1.0000	1.0000	
ORDERED,	0.6667	0.5000	
GOLD	1.0000	0.3333	
FIRST	1.0000	1.0000	
ROBERT	1.0000	0.5000	
WILPER,	1.0000	1.0000	
REPAIR	0.0000	0.1250	
HERE	0.6000	0.8762	
TEACHING	1.0000	1.0000	
STEWART,	1.0000	1.0000	
WITH	0.8000	0.7100	
LEAVE	1.0000	1.0000	
COM-	0.0000	0.0471	
CAPTAINS'	1.0000	1.0000	
BEING	1.0000	1.0000	
IMPATIENTLY	1.0000	1.0000	
TRIDGES.	1.0000	1.0000	
CLOTHING	1.0000	1.0000	
LARGE	0.0000	0.1111	
MUST	1.0000	1.0000	
MARCH,	1.0000	0.5000	
PENCE	1.0000	1.0000	
MEN	0.6667	0.7067	
SEND	1.0000	0.8667	
APPLY,	1.0000	0.2000	
INTO.	1.0000	1.0000	
MEET	1.0000	0.5000	
DIRECTIONS	1.0000	1.0000	
ACT	0.0000	0.0370	
THAT	1.0000	0.9879	
PART	1.0000	1.0000	
MARCH	1.0000	0.5833	
AS	1.0000	0.8350	
SILVER:	1.0000	1.0000	
LAW	0.0000	0.0294	
PROPER	1.0000	1.0000	
THINK	0.0000	0.0294	
DUTY	1.0000	1.0000	
ILL,	1.0000	1.0000	
GREAT	1.0000	1.0000	
QUANTITY	1.0000	1.0000	
WHERE	0.5000	0.5010	
16,	0.0000	0.0014	
REGIMENT,	1.0000	0.3333	
REMAINS	1.0000	1.0000	
YET	1.0000	1.0000	
309.	0.0000	0.0625	
ELEVEN	1.0000	0.5000	
IMMEDI-	1.0000	0.2000	
WILL	1.0000	1.0000	
SENT,	1.0000	0.2000	
ALTERNS	1.0000	1.0000	
PAYING	1.0000	0.5000	
READINESS	1.0000	1.0000	
ARRIVED:	1.0000	1.0000	
PETER	1.0000	0.3333	
COUNTRY,	1.0000	0.3333	
NOT	0.2500	0.4207	
ATELY	1.0000	1.0000	
SORE	0.0000	0.0159	
BY	0.7500	0.7786	
OFF	0.0000	0.0909	
PLACE,	1.0000	1.0000	
YOUR	0.8000	0.8485	
MARK,	1.0000	1.0000	
PRAY	0.0000	0.0054	
HAVE,	0.0000	0.1250	
DIRECT	1.0000	1.0000	
FORE	1.0000	1.0000	
WAS	0.6667	0.5204	
MAJOR,	0.0000	0.0200	
NECESSARY	1.0000	0.8333	
WHAT	0.5000	0.5437	
WILPER	0.5000	0.2778	
REMAIN	1.0000	1.0000	
USE	1.0000	0.5833	
THEM.	0.0000	0.1111	
THAN	0.6667	0.6795	
TWO	0.0000	0.0238	
TOBER	1.0000	1.0000	
ENSIGN	1.0000	1.0000	
HOUSE	1.0000	0.5000	
IN,	1.0000	0.3333	
RENDEZVOUSING	1.0000	1.0000	
BALANCE	1.0000	1.0000	
SOLDIER	1.0000	0.5000	
APPLY	1.0000	0.8333	
COMPANY;	1.0000	0.2000	
HEREBY	1.0000	1.0000	
THOSE	1.0000	0.7556	
ENLISTED	1.0000	0.5000	
OVER	1.0000	1.0000	
ARMS	0.5000	0.5175	
SURGEON,	1.0000	1.0000	
ENTER	1.0000	1.0000	
COMMITTEE;	1.0000	0.5000	
CENTI-	1.0000	1.0000	
SENT	0.7500	0.9167	
WAGGENER	1.0000	1.0000	
HONOURS	1.0000	0.5000	
APPOINTED.	1.0000	1.0000	
TAR-	0.0000	0.0476	
SUBALTERN,	1.0000	1.0000	
DE	0.5000	0.2193	
BERLAND,	1.0000	1.0000	
16TH.	0.0000	0.0031	
STORE.	0.0000	0.0476	
RECEIVE	1.0000	1.0000	
KNOW,	0.0000	0.0141	
FORT	1.0000	0.9167	
COMPA-	1.0000	0.3333	
IMMEDIATELY	1.0000	1.0000	
ARRIVED	1.0000	0.3333	
270.	1.0000	0.3333	
SUITS	1.0000	1.0000	
THERE	1.0000	0.7500	
GENERAL	1.0000	1.0000	
KEEPING	1.0000	1.0000	
17TH.	0.0000	0.0016	
BELIEVE	1.0000	1.0000	
OFFERS,	1.0000	1.0000	
EIGHT	1.0000	1.0000	
FORWARD	1.0000	1.0000	
DISPATCH	1.0000	1.0000	
IT	0.8000	0.7664	
INFORMING	1.0000	0.5000	
TWELVE	0.5000	0.5222	
WILLIAMS,	1.0000	1.0000	
SOLUTE	1.0000	1.0000	
VIRGINIA	0.5000	0.7679	
MR.	0.0000	0.0016	
PENNSYLVANIA	1.0000	1.0000	
SOON	1.0000	0.9167	
DELIVERED	1.0000	1.0000	
DOCTOR	1.0000	1.0000	
POUNDS;	1.0000	0.2000	
RECEIPT	1.0000	0.5000	
RAISE	0.0000	0.0286	
ORDERS.	0.5000	0.1909	
GLADLY	1.0000	1.0000	
I	0.0000	0.0230	
THIS,	1.0000	0.5000	
PAIR	1.0000	1.0000	
ALSO	1.0000	1.0000	
SUPPORT	1.0000	1.0000	
GOOD	1.0000	0.8667	
RECRUITS	1.0000	1.0000	
WERE	0.5000	0.1620	
22D.	1.0000	1.0000	
SMALL	1.0000	1.0000	
BE,	0.0000	0.1250	
HIM	0.0000	0.0833	
MILITARY	1.0000	1.0000	
DOWN	1.0000	1.0000	
ORDER.	1.0000	0.5000	
WAIT	1.0000	1.0000	
WHEN	1.0000	1.0000	
PLAN	1.0000	1.0000	
HOSPITAL,	1.0000	1.0000	
TOOLS	1.0000	1.0000	
WAITING	1.0000	1.0000	
WROTE	1.0000	0.5000	
OUGHT	1.0000	1.0000	
WHICH	1.0000	1.0000	
MERCER	1.0000	0.5000	
OFFICERS	1.0000	0.2500	
WAGGONERS	1.0000	1.0000	
MENT;	1.0000	0.2500	
MANUAL	1.0000	1.0000	
DE-	0.0000	0.0417	
THERE-	1.0000	0.3333	
ALL	0.8000	0.7782	
GOOSE	1.0000	1.0000	
OFTEN	0.5000	0.6667	
HUNDRED	1.0000	1.0000	
SEEING	1.0000	0.2000	
WAGGONS	1.0000	1.0000	
DESER-	0.0000	0.1429	
NINE	1.0000	1.0000	
DICK	1.0000	0.2000	
THIS	1.0000	1.0000	
GRAIN	1.0000	1.0000	
ACCOUNT,	1.0000	1.0000	
ABOVE,	1.0000	1.0000	
RECEIVED	1.0000	1.0000	
CAROLINA:	1.0000	0.5000	
POVERTY;	0.0000	0.1111	
TREASURER	1.0000	1.0000	
A,	0.0000	0.0270	
THEY	1.0000	0.9105	
RENDEZVOUS	1.0000	1.0000	
CASE	0.0000	0.0476	
TING;	1.0000	0.2500	
IS	0.8000	0.7762	
OR	0.4000	0.3523	
ANOTHER	1.0000	1.0000	
RECRUIT	1.0000	0.3333	
SECURE	1.0000	1.0000	
REASMERS	1.0000	1.0000	
IN-	0.0000	0.0037	
APPREHENDED	1.0000	1.0000	
ENTIRELY	1.0000	1.0000	
PURCHASING	1.0000	1.0000	
WANTED	1.0000	1.0000	
CONVEYANCE	1.0000	1.0000	
UNTIL	1.0000	0.8333	
UPON	1.0000	1.0000	
TWENTY	1.0000	0.3333	
TAKING	1.0000	1.0000	
FURNISH,	1.0000	1.0000	
OFFICE,	0.0000	0.0500	
WITH.	1.0000	0.5000	
YOURSELF	1.0000	1.0000	
AID	0.7500	0.7125	
STORE:	1.0000	1.0000	
GREAT-	0.0000	0.0833	
KIND	0.0000	0.0037	
HOW	0.5000	0.5065	
MAN	1.0000	1.0000	
SION	1.0000	1.0000	
COMMISSIONED	1.0000	0.5000	
FORT;	1.0000	0.3333	
HAD	1.0000	1.0000	
OFFICER	1.0000	1.0000	
ORDERED	0.7500	0.8542	
COMPLIED	1.0000	1.0000	
SERGEANT	1.0000	1.0000	
PRETENCE,	1.0000	0.2500	
TAIN	1.0000	1.0000	
ARRIVE,	0.5000	0.5667	
RECRUITING	1.0000	1.0000	
SAFE	1.0000	1.0000	
GENE-	0.0000	0.0078	
APPLYING	1.0000	1.0000	
SHALL	1.0000	0.8056	
REGIMENT.	1.0000	1.0000	
UP	1.0000	1.0000	
PURSUING	1.0000	1.0000	
ARRIVES,	1.0000	1.0000	
SAFETY:	1.0000	1.0000	
WANT	0.5000	0.5417	
GLAD	1.0000	1.0000	
LETTERS,	0.7500	0.6756	
ASSEMBLY	0.0000	0.0417	
BARRACKS	1.0000	1.0000	
MAND.	1.0000	1.0000	
BEEVES	1.0000	1.0000	
SALT	1.0000	1.0000	
ONLY	0.0000	0.0175	
LOSSES	1.0000	1.0000	
CHURCH	1.0000	1.0000	
DALTON	1.0000	1.0000	
YOURSELF,	1.0000	0.5000	
WANTING	1.0000	1.0000	
ALEXANDRIA	1.0000	1.0000	
COMPANIES,	1.0000	1.0000	
RER	1.0000	0.2500	
REGIMENT	1.0000	0.7000	
G.W.	0.0000	0.0273	
COMPLETE	1.0000	0.5000	
31ST.	0.0000	0.0179	
DISPOSITIONS,	1.0000	0.3333	
VERY	0.7500	0.7900	
LETTERS	0.5000	0.5179	
SOLDIERS;	1.0000	1.0000	
MAKE	1.0000	1.0000	
HOUSES	1.0000	1.0000	
MOUNT	1.0000	1.0000	
NECESSARIES	1.0000	1.0000	
P.	0.0000	0.0056	
MEN;	0.0000	0.0333	
WHILE	1.0000	1.0000	
BETTER	1.0000	1.0000	
GET	1.0000	1.0000	
FERGUSON	1.0000	1.0000	
OBLIGED	1.0000	1.0000	
FROM	1.0000	1.0000	
TUALLY	1.0000	1.0000	
COURT	1.0000	0.8333	
NEAR	1.0000	1.0000	
BEARER,	0.0000	0.0909	
TAKE	1.0000	0.2000	
THEIR	1.0000	1.0000	
IGNORANCE	1.0000	1.0000	
JUDGE	1.0000	1.0000	
CARE-	1.0000	1.0000	
DECEMR.	0.0000	0.0152	
UTMOST	0.0000	0.1250	
1755.	0.0000	0.1055	
ED	1.0000	1.0000	
WINCHESTER,	1.0000	1.0000	
TIME:	1.0000	1.0000	
RENDEZ-	1.0000	0.3333	
SAID	1.0000	1.0000	
SEVERAL	1.0000	1.0000	
THE	1.0000	0.9907	
SEE	0.8000	0.8734	
WAGGON	1.0000	1.0000	
SHORT,	1.0000	1.0000	
HAND	1.0000	0.5000	
PAID	1.0000	1.0000	
CAME	1.0000	0.5000	
WHATEVER	1.0000	0.8333	
CUMBERLAND;	1.0000	1.0000	
ALEXANDRI-	1.0000	0.2500	
TOWN,	1.0000	1.0000	
QUARTER	1.0000	1.0000	
HE	0.8000	0.9267	
SHOES	1.0000	0.5000	
EMBRACE	1.0000	1.0000	
INSTRUCTIONS	1.0000	0.5000	
LEAST	1.0000	1.0000	
OF	1.0000	0.9411	
RETURNS	1.0000	1.0000	
AC-	0.5000	0.1340	
EXPEDITIOUSLY	1.0000	1.0000	
DIE,	1.0000	0.5000	
PROVISIONS,	1.0000	1.0000	
ARE	1.0000	0.9577	
THEM,	0.6667	0.6709	
GIVEN	0.6000	0.6528	
SO	1.0000	1.0000	
WOULD	1.0000	1.0000	
GEORGE	1.0000	0.3333	
ELSE.	1.0000	1.0000	
BUSHEL	1.0000	0.5000	
CAROLINA	1.0000	1.0000	
AFTER	1.0000	0.5000	
CONTRACTED	1.0000	1.0000	
NECESSARY,	1.0000	1.0000	
ORDER	1.0000	0.9500	
CLAUSE	1.0000	1.0000	
YOU;	0.0000	0.0909	
GREATLY	1.0000	1.0000	
TRACTED	1.0000	1.0000	
HAVE	1.0000	0.8478	
SLIP	0.0000	0.0417	
WARRANTS,	1.0000	1.0000	
ABOUT	1.0000	1.0000	
THEN	1.0000	1.0000	
RETURN	1.0000	0.8333	
EX-	0.5000	0.5085	
WAISTCOATS,	1.0000	1.0000	
CAPTAIN	0.8000	0.8198	
KNOW	1.0000	1.0000	
RELIEVED	1.0000	1.0000	
ALLOWED.	1.0000	1.0000	
SUCH	1.0000	1.0000	
