Setting the Overlap Threshold to 0.5
Reading Relevance Judgment XML File...SUCCESS!
Reading Results XML File...SUCCESS!
Calculating the Evaluation Metrics...
Result Output:
Query	P@5	MAP	
ALL	0.4173	0.3927	
bq0028.jpg	0.2500	0.2530	
bq0022.jpg	0.2000	0.2554	
bq0089.jpg	0.3333	0.3662	
bq0144.jpg	0.2500	0.3049	
bq0152.jpg	0.2000	0.2082	
bq0041.jpg	0.8000	0.8529	
bq0146.jpg	0.6000	0.4715	
bq0076.jpg	0.3333	0.3900	
bq0047.jpg	0.6667	0.4689	
bq0073.jpg	0.2000	0.1626	
bq0121.jpg	1.0000	1.0000	
bq0066.jpg	0.2000	0.1809	
bq0037.jpg	0.3333	0.4143	
bq0054.jpg	0.2000	0.1925	
bq0004.jpg	0.6667	0.5009	
bq0142.jpg	0.2000	0.1759	
bq0070.jpg	0.4000	0.2399	
bq0109.jpg	0.7500	0.7509	
bq0126.jpg	0.2000	0.2073	
bq0006.jpg	0.6667	0.5602	
bq0015.jpg	0.3333	0.3556	
bq0067.jpg	0.4000	0.3473	
bq0025.jpg	0.6667	0.6774	
bq0018.jpg	0.3333	0.3380	
bq0148.jpg	0.6000	0.3393	
bq0091.jpg	0.2500	0.2553	
bq0090.jpg	0.4000	0.1593	
bq0033.jpg	0.7500	0.6593	
bq0101.jpg	0.8000	0.8100	
bq0149.jpg	0.2000	0.0888	
bq0128.jpg	0.4000	0.2189	
bq0007.jpg	0.8000	0.9267	
bq0053.jpg	0.4000	0.4576	
bq0049.jpg	0.4000	0.1163	
bq0098.jpg	0.3333	0.3400	
bq0035.jpg	0.7500	0.8611	
bq0030.jpg	0.2000	0.1874	
bq0027.jpg	0.5000	0.7679	
bq0141.jpg	0.4000	0.3513	
bq0017.jpg	0.3333	0.3395	
bq0034.jpg	0.6667	0.7576	
bq0119.jpg	0.2000	0.3348	
bq0117.jpg	0.3333	0.3464	
bq0110.jpg	0.3333	0.4623	
bq0051.jpg	0.8000	0.7173	
bq0068.jpg	0.3333	0.3937	
bq0078.jpg	0.2000	0.1677	
bq0111.jpg	0.3333	0.3369	
bq0115.jpg	0.4000	0.2556	
bq0145.jpg	1.0000	0.5104	
bq0143.jpg	1.0000	0.9167	
bq0097.jpg	0.2000	0.1348	
bq0029.jpg	0.5000	0.5920	
bq0132.jpg	0.4000	0.2398	
bq0081.jpg	0.2000	0.1606	
bq0012.jpg	0.8000	0.4305	
bq0086.jpg	0.6000	0.4807	
bq0039.jpg	0.6000	0.5865	
bq0147.jpg	0.2000	0.0713	
bq0151.jpg	0.4000	0.2809	
bq0079.jpg	0.5000	0.5063	
bq0014.jpg	0.2500	0.2634	
bq0116.jpg	0.6667	0.5037	
bq0016.jpg	0.2000	0.1321	
bq0032.jpg	0.2000	0.2347	
bq0087.jpg	0.6000	0.4946	
bq0138.jpg	0.2000	0.1595	
bq0093.jpg	0.4000	0.4086	
bq0103.jpg	0.2500	0.2642	
bq0008.jpg	0.8000	0.8433	
bq0009.jpg	0.2500	0.3255	
bq0071.jpg	0.2000	0.1632	
bq0094.jpg	0.2500	0.2514	
bq0046.jpg	0.2000	0.2307	
bq0095.jpg	0.2000	0.1272	
bq0106.jpg	0.6667	0.6701	
bq0011.jpg	1.0000	0.8667	
bq0031.jpg	0.2000	0.1863	
bq0050.jpg	0.4000	0.6180	
bq0136.jpg	0.4000	0.2442	
bq0100.jpg	0.6000	0.6733	
bq0059.jpg	0.2000	0.1762	
bq0130.jpg	0.8000	0.4087	
bq0137.jpg	0.4000	0.5197	
bq0019.jpg	0.2000	0.2111	
bq0038.jpg	1.0000	1.0000	
bq0133.jpg	0.2000	0.1742	
bq0123.jpg	0.2000	0.1524	
bq0134.jpg	0.2500	0.2628	
bq0105.jpg	0.6667	0.8333	
bq0099.jpg	0.3333	0.3731	
bq0058.jpg	0.3333	0.3831	
bq0065.jpg	0.3333	0.3425	
bq0118.jpg	0.2000	0.2716	
bq0085.jpg	0.3333	0.3357	
bq0020.jpg	0.2000	0.1809	
bq0088.jpg	0.2000	0.1469	
bq0150.jpg	0.2000	0.2688	
bq0023.jpg	0.4000	0.5307	
bq0061.jpg	0.6000	0.7679	
bq0043.jpg	0.3333	0.3631	
bq0055.jpg	0.2000	0.1562	
bq0127.jpg	0.5000	0.5044	
bq0062.jpg	0.8000	0.7708	
bq0096.jpg	0.4000	0.2106	
bq0010.jpg	1.0000	1.0000	
bq0135.jpg	0.3333	0.3449	
bq0042.jpg	0.8000	0.8769	
bq0005.jpg	0.6000	0.4745	
bq0140.jpg	0.2000	0.2121	
bq0074.jpg	0.2000	0.1356	
bq0044.jpg	1.0000	0.9500	
bq0114.jpg	0.2000	0.1769	
bq0131.jpg	0.2000	0.1306	
bq0040.jpg	0.2000	0.2523	
bq0108.jpg	0.2000	0.1810	
bq0056.jpg	0.2000	0.2134	
bq0072.jpg	0.2000	0.1758	
bq0075.jpg	0.4000	0.1915	
bq0013.jpg	0.2500	0.3088	
bq0060.jpg	0.2000	0.1818	
bq0104.jpg	0.5000	0.5206	
bq0045.jpg	0.2000	0.2112	
bq0048.jpg	0.2500	0.2662	
bq0052.jpg	0.6667	0.5604	
bq0113.jpg	0.2000	0.2917	
bq0125.jpg	0.2000	0.2069	
bq0122.jpg	0.2000	0.1690	
bq0026.jpg	0.6667	0.5578	
bq0024.jpg	0.6667	0.5926	
bq0077.jpg	0.3333	0.4310	
bq0057.jpg	0.6000	0.5569	
bq0083.jpg	0.4000	0.2915	
bq0139.jpg	0.2000	0.2047	
bq0036.jpg	0.6667	0.6739	
bq0082.jpg	0.4000	0.2089	
bq0124.jpg	0.2000	0.1519	
bq0153.jpg	0.6000	0.4105	
bq0107.jpg	0.2000	0.1801	
bq0112.jpg	0.4000	0.4947	
bq0084.jpg	0.3333	0.3453	
bq0102.jpg	0.3333	0.3532	
bq0064.jpg	0.3333	0.3391	
bq0092.jpg	0.4000	0.4682	
bq0129.jpg	0.6000	0.3892	
bq0063.jpg	0.6667	0.6429	
bq0120.jpg	0.5000	0.5437	
bq0021.jpg	0.2500	0.2523	
bq0069.jpg	0.2000	0.2010	
bq0080.jpg	0.3333	0.3482	
