Setting the Overlap Threshold to 0.5
Reading Relevance Judgment XML File...SUCCESS!
Reading Results XML File...SUCCESS!
Calculating the Evaluation Metrics...
Result Output:
Query	P@5	MAP	
ALL	0.3709	0.3506	
bq0028.jpg	0.2500	0.2745	
bq0022.jpg	0.2000	0.3112	
bq0089.jpg	0.3333	0.4252	
bq0144.jpg	0.2500	0.3149	
bq0152.jpg	0.2000	0.2316	
bq0041.jpg	0.6000	0.6318	
bq0146.jpg	0.2000	0.2606	
bq0076.jpg	0.3333	0.5159	
bq0047.jpg	0.3333	0.3435	
bq0073.jpg	0.2000	0.1457	
bq0121.jpg	0.6667	0.7222	
bq0066.jpg	0.2000	0.2065	
bq0037.jpg	0.3333	0.3587	
bq0054.jpg	0.2000	0.1158	
bq0004.jpg	0.6667	0.6672	
bq0142.jpg	0.2000	0.1924	
bq0070.jpg	0.2000	0.2531	
bq0109.jpg	0.2500	0.2533	
bq0126.jpg	0.2000	0.2019	
bq0006.jpg	0.3333	0.3391	
bq0015.jpg	0.3333	0.3413	
bq0067.jpg	0.6000	0.4435	
bq0025.jpg	0.3333	0.3495	
bq0018.jpg	0.6667	0.4700	
bq0148.jpg	1.0000	0.5167	
bq0091.jpg	0.2500	0.2530	
bq0090.jpg	0.8000	0.5060	
bq0033.jpg	0.7500	0.6886	
bq0101.jpg	0.6000	0.5454	
bq0149.jpg	0.2000	0.1324	
bq0128.jpg	0.2000	0.1680	
bq0007.jpg	0.6000	0.6330	
bq0053.jpg	0.2000	0.1922	
bq0049.jpg	0.2000	0.1612	
bq0098.jpg	0.3333	0.3422	
bq0035.jpg	0.5000	0.4462	
bq0030.jpg	0.2000	0.2689	
bq0027.jpg	0.5000	0.3821	
bq0141.jpg	0.4000	0.3534	
bq0017.jpg	0.3333	0.3353	
bq0034.jpg	1.0000	0.8667	
bq0119.jpg	0.4000	0.5342	
bq0117.jpg	0.3333	0.3478	
bq0110.jpg	0.3333	0.3357	
bq0051.jpg	0.2000	0.2894	
bq0068.jpg	0.3333	0.3901	
bq0078.jpg	0.4000	0.2805	
bq0111.jpg	0.3333	0.3349	
bq0115.jpg	0.8000	0.7782	
bq0145.jpg	0.2000	0.1052	
bq0143.jpg	0.6667	0.4675	
bq0097.jpg	0.4000	0.2515	
bq0029.jpg	0.7500	0.6885	
bq0132.jpg	0.2000	0.1862	
bq0081.jpg	0.2000	0.1453	
bq0012.jpg	0.8000	0.4628	
bq0086.jpg	0.4000	0.2899	
bq0039.jpg	0.6000	0.7127	
bq0147.jpg	0.2000	0.0707	
bq0079.jpg	0.5000	0.4407	
bq0151.jpg	0.4000	0.2603	
bq0014.jpg	0.2500	0.2651	
bq0116.jpg	0.3333	0.3444	
bq0016.jpg	0.2000	0.0955	
bq0032.jpg	0.4000	0.2572	
bq0087.jpg	0.4000	0.2575	
bq0138.jpg	0.4000	0.2894	
bq0093.jpg	0.4000	0.4044	
bq0103.jpg	0.2500	0.2651	
bq0008.jpg	0.6000	0.4971	
bq0009.jpg	0.2500	0.2576	
bq0071.jpg	0.2000	0.1552	
bq0094.jpg	0.2500	0.2509	
bq0046.jpg	0.4000	0.4115	
bq0095.jpg	0.6000	0.2853	
bq0106.jpg	0.6667	0.6792	
bq0011.jpg	0.6667	0.7436	
bq0031.jpg	0.4000	0.4123	
bq0050.jpg	0.2000	0.3746	
bq0136.jpg	0.2000	0.1496	
bq0100.jpg	0.2000	0.4555	
bq0059.jpg	0.2000	0.1731	
bq0130.jpg	0.2000	0.1771	
bq0137.jpg	0.2000	0.1685	
bq0019.jpg	0.6000	0.6519	
bq0038.jpg	0.7500	0.8542	
bq0133.jpg	0.4000	0.2565	
bq0123.jpg	0.2000	0.1514	
bq0134.jpg	0.2500	0.2853	
bq0105.jpg	0.6667	0.8333	
bq0099.jpg	0.6667	0.6979	
bq0058.jpg	0.3333	0.3350	
bq0065.jpg	0.3333	0.3415	
bq0118.jpg	0.6000	0.6204	
bq0085.jpg	0.3333	0.3342	
bq0020.jpg	0.6000	0.5764	
bq0088.jpg	0.4000	0.3139	
bq0150.jpg	0.2000	0.1685	
bq0023.jpg	0.2000	0.3361	
bq0061.jpg	0.4000	0.2525	
bq0043.jpg	0.3333	0.3823	
bq0055.jpg	0.2000	0.1159	
bq0127.jpg	0.2500	0.2977	
bq0062.jpg	0.4000	0.3085	
bq0096.jpg	0.2000	0.1226	
bq0010.jpg	0.6667	0.6816	
bq0135.jpg	0.3333	0.3354	
bq0042.jpg	0.6000	0.6236	
bq0005.jpg	1.0000	0.6352	
bq0044.jpg	0.2500	0.2726	
bq0074.jpg	0.2000	0.1792	
bq0140.jpg	0.2000	0.2170	
bq0114.jpg	0.2000	0.2240	
bq0131.jpg	0.2000	0.1349	
bq0040.jpg	0.6000	0.6592	
bq0108.jpg	0.4000	0.3653	
bq0056.jpg	0.2000	0.2075	
bq0072.jpg	0.2000	0.1451	
bq0075.jpg	0.2000	0.1323	
bq0013.jpg	0.2500	0.3122	
bq0060.jpg	0.2000	0.1719	
bq0104.jpg	0.5000	0.5154	
bq0048.jpg	0.5000	0.4401	
bq0045.jpg	0.2000	0.2795	
bq0052.jpg	0.3333	0.4355	
bq0113.jpg	0.2000	0.2190	
bq0125.jpg	0.2000	0.2088	
bq0122.jpg	0.2000	0.2047	
bq0026.jpg	0.3333	0.4296	
bq0024.jpg	0.6667	0.5167	
bq0077.jpg	0.3333	0.3344	
