Setting the Overlap Threshold to 0.5
Reading Relevance Judgment XML File...SUCCESS!
Reading Results XML File...SUCCESS!
Calculating the Evaluation Metrics...
Result Output:
Query	P@5	MAP	
ALL	0.5638	0.5486	
bq0028.jpg	0.2500	0.3779	
bq0022.jpg	0.4000	0.4627	
bq0089.jpg	0.6667	0.6684	
bq0144.jpg	0.2500	0.2635	
bq0152.jpg	0.6000	0.6002	
bq0041.jpg	0.6000	0.6447	
bq0146.jpg	0.4000	0.1587	
bq0076.jpg	1.0000	0.8667	
bq0047.jpg	0.3333	0.4598	
bq0073.jpg	0.8000	0.6396	
bq0121.jpg	0.6667	0.6823	
bq0066.jpg	0.2000	0.2604	
bq0037.jpg	1.0000	1.0000	
bq0054.jpg	0.2000	0.2085	
bq0004.jpg	0.6667	0.6716	
bq0142.jpg	0.2000	0.1857	
bq0070.jpg	0.2000	0.1779	
bq0109.jpg	0.7500	0.6645	
bq0126.jpg	0.2000	0.2063	
bq0006.jpg	0.6667	0.7101	
bq0015.jpg	0.3333	0.3734	
bq0067.jpg	0.8000	0.8440	
bq0025.jpg	1.0000	1.0000	
bq0018.jpg	1.0000	1.0000	
bq0148.jpg	0.8000	0.4537	
bq0091.jpg	0.2500	0.2865	
bq0090.jpg	0.8000	0.6219	
bq0033.jpg	0.7500	0.8269	
bq0101.jpg	0.2000	0.3161	
bq0149.jpg	0.8000	0.4365	
bq0128.jpg	0.2000	0.2036	
bq0007.jpg	0.6000	0.6359	
bq0053.jpg	0.8000	0.7178	
bq0049.jpg	0.2000	0.1129	
bq0098.jpg	0.3333	0.3508	
bq0035.jpg	0.2500	0.4137	
bq0030.jpg	0.6000	0.4039	
bq0027.jpg	0.7500	0.9167	
bq0141.jpg	0.6000	0.5606	
bq0017.jpg	1.0000	1.0000	
bq0119.jpg	0.4000	0.4503	
bq0034.jpg	1.0000	1.0000	
bq0117.jpg	1.0000	1.0000	
bq0110.jpg	0.3333	0.3974	
bq0068.jpg	0.6667	0.7067	
bq0051.jpg	0.6000	0.6193	
bq0078.jpg	0.2000	0.2259	
bq0111.jpg	0.3333	0.3961	
bq0115.jpg	0.8000	0.7824	
bq0145.jpg	1.0000	0.5330	
bq0143.jpg	1.0000	0.8667	
bq0097.jpg	0.6000	0.3922	
bq0029.jpg	0.5000	0.4227	
bq0132.jpg	0.4000	0.4517	
bq0081.jpg	0.2000	0.1524	
bq0012.jpg	1.0000	0.7303	
bq0086.jpg	1.0000	0.8611	
bq0039.jpg	1.0000	1.0000	
bq0147.jpg	0.2000	0.0720	
bq0079.jpg	0.7500	0.7794	
bq0151.jpg	0.4000	0.3520	
bq0014.jpg	0.5000	0.5211	
bq0116.jpg	0.6667	0.7500	
bq0016.jpg	0.4000	0.2091	
bq0032.jpg	0.6000	0.6383	
